iButton_Temp,Date,Object,Size,Location,Month
25,4/18/20,Bush,Small,Tzeelim,4
28,4/18/20,Bush,Small,Tzeelim,4
27.5,4/18/20,Bush,Small,Mishmar,4
28,4/18/20,Bush,Small,Mishmar,4
27,4/18/20,Bush,Small,Tzeelim,4
28,4/18/20,Bush,Small,Tzeelim,4
27,4/18/20,Bush,Small,Mishmar,4
28.5,4/18/20,Bush,Small,Mishmar,4
24.5,4/19/20,Bush,Small,Tzeelim,4
33.5,4/19/20,Bush,Small,Tzeelim,4
25.5,4/19/20,Bush,Small,Mishmar,4
36.5,4/19/20,Bush,Small,Mishmar,4
25,4/19/20,Bush,Small,Tzeelim,4
40.5,4/19/20,Bush,Small,Tzeelim,4
26,4/19/20,Bush,Small,Mishmar,4
33.5,4/19/20,Bush,Small,Mishmar,4
29,4/19/20,Bush,Small,Tzeelim,4
30,4/19/20,Bush,Small,Tzeelim,4
30,4/19/20,Bush,Small,Mishmar,4
30,4/19/20,Bush,Small,Mishmar,4
32,4/19/20,Bush,Small,Tzeelim,4
30,4/19/20,Bush,Small,Tzeelim,4
30,4/19/20,Bush,Small,Mishmar,4
30,4/19/20,Bush,Small,Mishmar,4
31,4/19/20,Bush,Small,Tzeelim,4
28.5,4/19/20,Bush,Small,Tzeelim,4
32,4/19/20,Bush,Small,Mishmar,4
28.5,4/19/20,Bush,Small,Mishmar,4
34.5,4/19/20,Bush,Small,Tzeelim,4
28.5,4/19/20,Bush,Small,Tzeelim,4
31,4/19/20,Bush,Small,Mishmar,4
29,4/19/20,Bush,Small,Mishmar,4
25.5,4/19/20,Bush,Small,Tzeelim,4
32.5,4/19/20,Bush,Small,Tzeelim,4
26,4/19/20,Bush,Small,Mishmar,4
34,4/19/20,Bush,Small,Mishmar,4
25.5,4/19/20,Bush,Small,Tzeelim,4
37.5,4/19/20,Bush,Small,Tzeelim,4
26.5,4/19/20,Bush,Small,Mishmar,4
33,4/19/20,Bush,Small,Mishmar,4
24.5,4/19/20,Bush,Small,Tzeelim,4
35.5,4/19/20,Bush,Small,Tzeelim,4
25,4/19/20,Bush,Small,Mishmar,4
37.5,4/19/20,Bush,Small,Mishmar,4
25,4/19/20,Bush,Small,Tzeelim,4
43,4/19/20,Bush,Small,Tzeelim,4
26,4/19/20,Bush,Small,Mishmar,4
34.5,4/19/20,Bush,Small,Mishmar,4
24,4/19/20,Bush,Small,Tzeelim,4
36.5,4/19/20,Bush,Small,Tzeelim,4
24.5,4/19/20,Bush,Small,Mishmar,4
37,4/19/20,Bush,Small,Mishmar,4
24.5,4/19/20,Bush,Small,Tzeelim,4
41,4/19/20,Bush,Small,Tzeelim,4
25.5,4/19/20,Bush,Small,Mishmar,4
35,4/19/20,Bush,Small,Mishmar,4
23.5,4/19/20,Bush,Small,Tzeelim,4
37,4/19/20,Bush,Small,Tzeelim,4
24.5,4/19/20,Bush,Small,Mishmar,4
37,4/19/20,Bush,Small,Mishmar,4
24,4/19/20,Bush,Small,Tzeelim,4
38.5,4/19/20,Bush,Small,Tzeelim,4
25,4/19/20,Bush,Small,Mishmar,4
35,4/19/20,Bush,Small,Mishmar,4
23,4/19/20,Bush,Small,Tzeelim,4
37,4/19/20,Bush,Small,Tzeelim,4
23.5,4/19/20,Bush,Small,Mishmar,4
36,4/19/20,Bush,Small,Mishmar,4
23.5,4/19/20,Bush,Small,Tzeelim,4
37,4/19/20,Bush,Small,Tzeelim,4
24,4/19/20,Bush,Small,Mishmar,4
35,4/19/20,Bush,Small,Mishmar,4
22.5,4/19/20,Bush,Small,Tzeelim,4
35,4/19/20,Bush,Small,Tzeelim,4
23,4/19/20,Bush,Small,Mishmar,4
34.5,4/19/20,Bush,Small,Mishmar,4
23,4/19/20,Bush,Small,Tzeelim,4
35,4/19/20,Bush,Small,Tzeelim,4
23.5,4/19/20,Bush,Small,Mishmar,4
34,4/19/20,Bush,Small,Mishmar,4
23,4/19/20,Bush,Small,Tzeelim,4
33,4/19/20,Bush,Small,Tzeelim,4
24.5,4/19/20,Bush,Small,Mishmar,4
33,4/19/20,Bush,Small,Mishmar,4
24,4/19/20,Bush,Small,Tzeelim,4
32.5,4/19/20,Bush,Small,Tzeelim,4
25,4/19/20,Bush,Small,Mishmar,4
33,4/19/20,Bush,Small,Mishmar,4
24.5,4/19/20,Bush,Small,Tzeelim,4
32,4/19/20,Bush,Small,Tzeelim,4
26,4/19/20,Bush,Small,Mishmar,4
32.5,4/19/20,Bush,Small,Mishmar,4
25.5,4/19/20,Bush,Small,Tzeelim,4
32,4/19/20,Bush,Small,Tzeelim,4
26,4/19/20,Bush,Small,Mishmar,4
32.5,4/19/20,Bush,Small,Mishmar,4
28,4/19/20,Bush,Small,Tzeelim,4
31,4/19/20,Bush,Small,Tzeelim,4
29.5,4/19/20,Bush,Small,Mishmar,4
31.5,4/19/20,Bush,Small,Mishmar,4
29,4/19/20,Bush,Small,Tzeelim,4
31,4/19/20,Bush,Small,Tzeelim,4
29,4/19/20,Bush,Small,Mishmar,4
31.5,4/19/20,Bush,Small,Mishmar,4
27.5,4/20/20,Bush,Small,Tzeelim,4
35,4/20/20,Bush,Small,Tzeelim,4
27.5,4/20/20,Bush,Small,Mishmar,4
37.5,4/20/20,Bush,Small,Mishmar,4
27.5,4/20/20,Bush,Small,Tzeelim,4
42.5,4/20/20,Bush,Small,Tzeelim,4
28,4/20/20,Bush,Small,Mishmar,4
35,4/20/20,Bush,Small,Mishmar,4
30.5,4/20/20,Bush,Small,Tzeelim,4
29.5,4/20/20,Bush,Small,Tzeelim,4
31.5,4/20/20,Bush,Small,Mishmar,4
29.5,4/20/20,Bush,Small,Mishmar,4
32.5,4/20/20,Bush,Small,Tzeelim,4
29.5,4/20/20,Bush,Small,Tzeelim,4
31.5,4/20/20,Bush,Small,Mishmar,4
30,4/20/20,Bush,Small,Mishmar,4
32,4/20/20,Bush,Small,Tzeelim,4
28,4/20/20,Bush,Small,Tzeelim,4
33.5,4/20/20,Bush,Small,Mishmar,4
29,4/20/20,Bush,Small,Mishmar,4
35.5,4/20/20,Bush,Small,Tzeelim,4
28.5,4/20/20,Bush,Small,Tzeelim,4
33,4/20/20,Bush,Small,Mishmar,4
30,4/20/20,Bush,Small,Mishmar,4
28,4/20/20,Bush,Small,Tzeelim,4
33.5,4/20/20,Bush,Small,Tzeelim,4
28,4/20/20,Bush,Small,Mishmar,4
35.5,4/20/20,Bush,Small,Mishmar,4
28,4/20/20,Bush,Small,Tzeelim,4
39.5,4/20/20,Bush,Small,Tzeelim,4
28.5,4/20/20,Bush,Small,Mishmar,4
34.5,4/20/20,Bush,Small,Mishmar,4
27,4/20/20,Bush,Small,Tzeelim,4
35.5,4/20/20,Bush,Small,Tzeelim,4
27.5,4/20/20,Bush,Small,Mishmar,4
38,4/20/20,Bush,Small,Mishmar,4
27,4/20/20,Bush,Small,Tzeelim,4
43.5,4/20/20,Bush,Small,Tzeelim,4
27.5,4/20/20,Bush,Small,Mishmar,4
35,4/20/20,Bush,Small,Mishmar,4
26,4/20/20,Bush,Small,Tzeelim,4
37.5,4/20/20,Bush,Small,Tzeelim,4
27,4/20/20,Bush,Small,Mishmar,4
37,4/20/20,Bush,Small,Mishmar,4
26,4/20/20,Bush,Small,Tzeelim,4
42,4/20/20,Bush,Small,Tzeelim,4
27.5,4/20/20,Bush,Small,Mishmar,4
35,4/20/20,Bush,Small,Mishmar,4
25.5,4/20/20,Bush,Small,Tzeelim,4
38.5,4/20/20,Bush,Small,Tzeelim,4
26.5,4/20/20,Bush,Small,Mishmar,4
37.5,4/20/20,Bush,Small,Mishmar,4
26,4/20/20,Bush,Small,Tzeelim,4
39.5,4/20/20,Bush,Small,Tzeelim,4
27,4/20/20,Bush,Small,Mishmar,4
36,4/20/20,Bush,Small,Mishmar,4
25,4/20/20,Bush,Small,Tzeelim,4
37.5,4/20/20,Bush,Small,Tzeelim,4
25.5,4/20/20,Bush,Small,Mishmar,4
36.5,4/20/20,Bush,Small,Mishmar,4
25.5,4/20/20,Bush,Small,Tzeelim,4
38,4/20/20,Bush,Small,Tzeelim,4
26,4/20/20,Bush,Small,Mishmar,4
35.5,4/20/20,Bush,Small,Mishmar,4
24.5,4/20/20,Bush,Small,Tzeelim,4
36.5,4/20/20,Bush,Small,Tzeelim,4
25,4/20/20,Bush,Small,Mishmar,4
35,4/20/20,Bush,Small,Mishmar,4
25,4/20/20,Bush,Small,Tzeelim,4
36,4/20/20,Bush,Small,Tzeelim,4
25.5,4/20/20,Bush,Small,Mishmar,4
35,4/20/20,Bush,Small,Mishmar,4
25,4/20/20,Bush,Small,Tzeelim,4
33.5,4/20/20,Bush,Small,Tzeelim,4
26,4/20/20,Bush,Small,Mishmar,4
32.5,4/20/20,Bush,Small,Mishmar,4
25.5,4/20/20,Bush,Small,Tzeelim,4
33,4/20/20,Bush,Small,Tzeelim,4
27,4/20/20,Bush,Small,Mishmar,4
33,4/20/20,Bush,Small,Mishmar,4
26.5,4/20/20,Bush,Small,Tzeelim,4
32.5,4/20/20,Bush,Small,Tzeelim,4
28.5,4/20/20,Bush,Small,Mishmar,4
31.5,4/20/20,Bush,Small,Mishmar,4
27,4/20/20,Bush,Small,Tzeelim,4
31.5,4/20/20,Bush,Small,Tzeelim,4
29.5,4/20/20,Bush,Small,Mishmar,4
32.5,4/20/20,Bush,Small,Mishmar,4
28.5,4/20/20,Bush,Small,Tzeelim,4
30.5,4/20/20,Bush,Small,Tzeelim,4
29.5,4/20/20,Bush,Small,Mishmar,4
30.5,4/20/20,Bush,Small,Mishmar,4
30,4/20/20,Bush,Small,Tzeelim,4
30.5,4/20/20,Bush,Small,Tzeelim,4
29,4/20/20,Bush,Small,Mishmar,4
31,4/20/20,Bush,Small,Mishmar,4
26.5,4/21/20,Bush,Small,Tzeelim,4
34,4/21/20,Bush,Small,Tzeelim,4
27.5,4/21/20,Bush,Small,Mishmar,4
37.5,4/21/20,Bush,Small,Mishmar,4
27,4/21/20,Bush,Small,Tzeelim,4
41.5,4/21/20,Bush,Small,Tzeelim,4
27.5,4/21/20,Bush,Small,Mishmar,4
34,4/21/20,Bush,Small,Mishmar,4
29.5,4/21/20,Bush,Small,Tzeelim,4
29.5,4/21/20,Bush,Small,Tzeelim,4
30.5,4/21/20,Bush,Small,Mishmar,4
30,4/21/20,Bush,Small,Mishmar,4
32.5,4/21/20,Bush,Small,Tzeelim,4
29.5,4/21/20,Bush,Small,Tzeelim,4
30.5,4/21/20,Bush,Small,Mishmar,4
30.5,4/21/20,Bush,Small,Mishmar,4
30.5,4/21/20,Bush,Small,Tzeelim,4
29,4/21/20,Bush,Small,Tzeelim,4
32,4/21/20,Bush,Small,Mishmar,4
29,4/21/20,Bush,Small,Mishmar,4
33.5,4/21/20,Bush,Small,Tzeelim,4
28.5,4/21/20,Bush,Small,Tzeelim,4
31,4/21/20,Bush,Small,Mishmar,4
30,4/21/20,Bush,Small,Mishmar,4
27.5,4/21/20,Bush,Small,Tzeelim,4
32.5,4/21/20,Bush,Small,Tzeelim,4
28.5,4/21/20,Bush,Small,Mishmar,4
34.5,4/21/20,Bush,Small,Mishmar,4
28,4/21/20,Bush,Small,Tzeelim,4
37.5,4/21/20,Bush,Small,Tzeelim,4
29.5,4/21/20,Bush,Small,Mishmar,4
33.5,4/21/20,Bush,Small,Mishmar,4
26,4/21/20,Bush,Small,Tzeelim,4
34.5,4/21/20,Bush,Small,Tzeelim,4
27,4/21/20,Bush,Small,Mishmar,4
36.5,4/21/20,Bush,Small,Mishmar,4
26,4/21/20,Bush,Small,Tzeelim,4
42,4/21/20,Bush,Small,Tzeelim,4
27,4/21/20,Bush,Small,Mishmar,4
34,4/21/20,Bush,Small,Mishmar,4
25,4/21/20,Bush,Small,Tzeelim,4
36.5,4/21/20,Bush,Small,Tzeelim,4
26.5,4/21/20,Bush,Small,Mishmar,4
37.5,4/21/20,Bush,Small,Mishmar,4
25.5,4/21/20,Bush,Small,Tzeelim,4
42,4/21/20,Bush,Small,Tzeelim,4
26.5,4/21/20,Bush,Small,Mishmar,4
35,4/21/20,Bush,Small,Mishmar,4
24,4/21/20,Bush,Small,Tzeelim,4
37.5,4/21/20,Bush,Small,Tzeelim,4
25.5,4/21/20,Bush,Small,Mishmar,4
37,4/21/20,Bush,Small,Mishmar,4
24.5,4/21/20,Bush,Small,Tzeelim,4
39,4/21/20,Bush,Small,Tzeelim,4
25.5,4/21/20,Bush,Small,Mishmar,4
35,4/21/20,Bush,Small,Mishmar,4
23.5,4/21/20,Bush,Small,Tzeelim,4
36.5,4/21/20,Bush,Small,Tzeelim,4
25,4/21/20,Bush,Small,Mishmar,4
35.5,4/21/20,Bush,Small,Mishmar,4
24.5,4/21/20,Bush,Small,Tzeelim,4
37,4/21/20,Bush,Small,Tzeelim,4
25,4/21/20,Bush,Small,Mishmar,4
34.5,4/21/20,Bush,Small,Mishmar,4
23.5,4/21/20,Bush,Small,Tzeelim,4
35,4/21/20,Bush,Small,Tzeelim,4
24.5,4/21/20,Bush,Small,Mishmar,4
34.5,4/21/20,Bush,Small,Mishmar,4
24,4/21/20,Bush,Small,Tzeelim,4
35.5,4/21/20,Bush,Small,Tzeelim,4
24.5,4/21/20,Bush,Small,Mishmar,4
34.5,4/21/20,Bush,Small,Mishmar,4
23.5,4/21/20,Bush,Small,Tzeelim,4
33.5,4/21/20,Bush,Small,Tzeelim,4
25,4/21/20,Bush,Small,Mishmar,4
33,4/21/20,Bush,Small,Mishmar,4
24.5,4/21/20,Bush,Small,Tzeelim,4
32.5,4/21/20,Bush,Small,Tzeelim,4
25,4/21/20,Bush,Small,Mishmar,4
33.5,4/21/20,Bush,Small,Mishmar,4
25.5,4/21/20,Bush,Small,Tzeelim,4
32,4/21/20,Bush,Small,Tzeelim,4
27.5,4/21/20,Bush,Small,Mishmar,4
31,4/21/20,Bush,Small,Mishmar,4
26.5,4/21/20,Bush,Small,Tzeelim,4
31,4/21/20,Bush,Small,Tzeelim,4
28.5,4/21/20,Bush,Small,Mishmar,4
32,4/21/20,Bush,Small,Mishmar,4
28,4/21/20,Bush,Small,Tzeelim,4
30,4/21/20,Bush,Small,Tzeelim,4
29,4/21/20,Bush,Small,Mishmar,4
30.5,4/21/20,Bush,Small,Mishmar,4
29.5,4/21/20,Bush,Small,Tzeelim,4
30,4/21/20,Bush,Small,Tzeelim,4
29,4/21/20,Bush,Small,Mishmar,4
31,4/21/20,Bush,Small,Mishmar,4
27.5,4/22/20,Bush,Small,Tzeelim,4
37,4/22/20,Bush,Small,Tzeelim,4
27.5,4/22/20,Bush,Small,Mishmar,4
40,4/22/20,Bush,Small,Mishmar,4
27,4/22/20,Bush,Small,Tzeelim,4
44.5,4/22/20,Bush,Small,Tzeelim,4
28.5,4/22/20,Bush,Small,Mishmar,4
37,4/22/20,Bush,Small,Mishmar,4
31.5,4/22/20,Bush,Small,Tzeelim,4
33,4/22/20,Bush,Small,Tzeelim,4
33,4/22/20,Bush,Small,Mishmar,4
33.5,4/22/20,Bush,Small,Mishmar,4
33.5,4/22/20,Bush,Small,Tzeelim,4
32.5,4/22/20,Bush,Small,Tzeelim,4
32.5,4/22/20,Bush,Small,Mishmar,4
33.5,4/22/20,Bush,Small,Mishmar,4
33,4/22/20,Bush,Small,Tzeelim,4
32,4/22/20,Bush,Small,Tzeelim,4
35.5,4/22/20,Bush,Small,Mishmar,4
32.5,4/22/20,Bush,Small,Mishmar,4
37,4/22/20,Bush,Small,Tzeelim,4
32,4/22/20,Bush,Small,Tzeelim,4
34.5,4/22/20,Bush,Small,Mishmar,4
32.5,4/22/20,Bush,Small,Mishmar,4
28.5,4/22/20,Bush,Small,Tzeelim,4
35.5,4/22/20,Bush,Small,Tzeelim,4
28,4/22/20,Bush,Small,Mishmar,4
38,4/22/20,Bush,Small,Mishmar,4
27.5,4/22/20,Bush,Small,Tzeelim,4
41,4/22/20,Bush,Small,Tzeelim,4
29,4/22/20,Bush,Small,Mishmar,4
36.5,4/22/20,Bush,Small,Mishmar,4
27,4/22/20,Bush,Small,Tzeelim,4
38.5,4/22/20,Bush,Small,Tzeelim,4
27,4/22/20,Bush,Small,Mishmar,4
41,4/22/20,Bush,Small,Mishmar,4
26.5,4/22/20,Bush,Small,Tzeelim,4
46.5,4/22/20,Bush,Small,Tzeelim,4
28,4/22/20,Bush,Small,Mishmar,4
37.5,4/22/20,Bush,Small,Mishmar,4
26.5,4/22/20,Bush,Small,Tzeelim,4
40,4/22/20,Bush,Small,Tzeelim,4
26.5,4/22/20,Bush,Small,Mishmar,4
41.5,4/22/20,Bush,Small,Mishmar,4
26,4/22/20,Bush,Small,Tzeelim,4
45,4/22/20,Bush,Small,Tzeelim,4
27.5,4/22/20,Bush,Small,Mishmar,4
38,4/22/20,Bush,Small,Mishmar,4
25.5,4/22/20,Bush,Small,Tzeelim,4
38.5,4/22/20,Bush,Small,Tzeelim,4
26,4/22/20,Bush,Small,Mishmar,4
38,4/22/20,Bush,Small,Mishmar,4
25.5,4/22/20,Bush,Small,Tzeelim,4
40.5,4/22/20,Bush,Small,Tzeelim,4
27,4/22/20,Bush,Small,Mishmar,4
37,4/22/20,Bush,Small,Mishmar,4
25,4/22/20,Bush,Small,Tzeelim,4
37.5,4/22/20,Bush,Small,Tzeelim,4
25.5,4/22/20,Bush,Small,Mishmar,4
36.5,4/22/20,Bush,Small,Mishmar,4
25,4/22/20,Bush,Small,Tzeelim,4
38,4/22/20,Bush,Small,Tzeelim,4
26.5,4/22/20,Bush,Small,Mishmar,4
36,4/22/20,Bush,Small,Mishmar,4
24.5,4/22/20,Bush,Small,Tzeelim,4
36,4/22/20,Bush,Small,Tzeelim,4
25,4/22/20,Bush,Small,Mishmar,4
36,4/22/20,Bush,Small,Mishmar,4
24.5,4/22/20,Bush,Small,Tzeelim,4
36,4/22/20,Bush,Small,Tzeelim,4
26,4/22/20,Bush,Small,Mishmar,4
35.5,4/22/20,Bush,Small,Mishmar,4
25,4/22/20,Bush,Small,Tzeelim,4
35,4/22/20,Bush,Small,Tzeelim,4
26,4/22/20,Bush,Small,Mishmar,4
35,4/22/20,Bush,Small,Mishmar,4
25.5,4/22/20,Bush,Small,Tzeelim,4
34.5,4/22/20,Bush,Small,Tzeelim,4
27,4/22/20,Bush,Small,Mishmar,4
35,4/22/20,Bush,Small,Mishmar,4
27.5,4/22/20,Bush,Small,Tzeelim,4
34,4/22/20,Bush,Small,Tzeelim,4
29.5,4/22/20,Bush,Small,Mishmar,4
33.5,4/22/20,Bush,Small,Mishmar,4
28,4/22/20,Bush,Small,Tzeelim,4
32.5,4/22/20,Bush,Small,Tzeelim,4
30,4/22/20,Bush,Small,Mishmar,4
34.5,4/22/20,Bush,Small,Mishmar,4
29.5,4/22/20,Bush,Small,Tzeelim,4
33,4/22/20,Bush,Small,Tzeelim,4
31,4/22/20,Bush,Small,Mishmar,4
32.5,4/22/20,Bush,Small,Mishmar,4
30.5,4/22/20,Bush,Small,Tzeelim,4
31,4/22/20,Bush,Small,Tzeelim,4
31,4/22/20,Bush,Small,Mishmar,4
33.5,4/22/20,Bush,Small,Mishmar,4
29,4/23/20,Bush,Small,Tzeelim,4
34.5,4/23/20,Bush,Small,Tzeelim,4
30,4/23/20,Bush,Small,Mishmar,4
36.5,4/23/20,Bush,Small,Mishmar,4
29.5,4/23/20,Bush,Small,Tzeelim,4
40,4/23/20,Bush,Small,Tzeelim,4
29.5,4/23/20,Bush,Small,Mishmar,4
34,4/23/20,Bush,Small,Mishmar,4
29.5,4/23/20,Bush,Small,Tzeelim,4
26.5,4/23/20,Bush,Small,Tzeelim,4
30,4/23/20,Bush,Small,Mishmar,4
27.5,4/23/20,Bush,Small,Mishmar,4
31,4/23/20,Bush,Small,Tzeelim,4
27.5,4/23/20,Bush,Small,Tzeelim,4
30,4/23/20,Bush,Small,Mishmar,4
27.5,4/23/20,Bush,Small,Mishmar,4
31,4/23/20,Bush,Small,Tzeelim,4
26,4/23/20,Bush,Small,Tzeelim,4
32,4/23/20,Bush,Small,Mishmar,4
27.5,4/23/20,Bush,Small,Mishmar,4
33.5,4/23/20,Bush,Small,Tzeelim,4
26.5,4/23/20,Bush,Small,Tzeelim,4
32.5,4/23/20,Bush,Small,Mishmar,4
27,4/23/20,Bush,Small,Mishmar,4
30.5,4/23/20,Bush,Small,Tzeelim,4
33,4/23/20,Bush,Small,Tzeelim,4
31.5,4/23/20,Bush,Small,Mishmar,4
34,4/23/20,Bush,Small,Mishmar,4
30.5,4/23/20,Bush,Small,Tzeelim,4
36.5,4/23/20,Bush,Small,Tzeelim,4
31,4/23/20,Bush,Small,Mishmar,4
33.5,4/23/20,Bush,Small,Mishmar,4
28,4/23/20,Bush,Small,Tzeelim,4
36,4/23/20,Bush,Small,Tzeelim,4
28.5,4/23/20,Bush,Small,Mishmar,4
36.5,4/23/20,Bush,Small,Mishmar,4
28,4/23/20,Bush,Small,Tzeelim,4
42,4/23/20,Bush,Small,Tzeelim,4
28,4/23/20,Bush,Small,Mishmar,4
35,4/23/20,Bush,Small,Mishmar,4
26,4/23/20,Bush,Small,Tzeelim,4
37.5,4/23/20,Bush,Small,Tzeelim,4
27,4/23/20,Bush,Small,Mishmar,4
36.5,4/23/20,Bush,Small,Mishmar,4
26.5,4/23/20,Bush,Small,Tzeelim,4
40,4/23/20,Bush,Small,Tzeelim,4
26.5,4/23/20,Bush,Small,Mishmar,4
35,4/23/20,Bush,Small,Mishmar,4
25,4/23/20,Bush,Small,Tzeelim,4
36.5,4/23/20,Bush,Small,Tzeelim,4
25.5,4/23/20,Bush,Small,Mishmar,4
35.5,4/23/20,Bush,Small,Mishmar,4
25.5,4/23/20,Bush,Small,Tzeelim,4
37,4/23/20,Bush,Small,Tzeelim,4
25.5,4/23/20,Bush,Small,Mishmar,4
34.5,4/23/20,Bush,Small,Mishmar,4
25,4/23/20,Bush,Small,Tzeelim,4
35,4/23/20,Bush,Small,Tzeelim,4
25.5,4/23/20,Bush,Small,Mishmar,4
35,4/23/20,Bush,Small,Mishmar,4
25.5,4/23/20,Bush,Small,Tzeelim,4
35,4/23/20,Bush,Small,Tzeelim,4
25.5,4/23/20,Bush,Small,Mishmar,4
34,4/23/20,Bush,Small,Mishmar,4
25,4/23/20,Bush,Small,Tzeelim,4
32.5,4/23/20,Bush,Small,Tzeelim,4
26.5,4/23/20,Bush,Small,Mishmar,4
33.5,4/23/20,Bush,Small,Mishmar,4
25.5,4/23/20,Bush,Small,Tzeelim,4
33.5,4/23/20,Bush,Small,Tzeelim,4
26,4/23/20,Bush,Small,Mishmar,4
32.5,4/23/20,Bush,Small,Mishmar,4
25.5,4/23/20,Bush,Small,Tzeelim,4
29,4/23/20,Bush,Small,Tzeelim,4
27,4/23/20,Bush,Small,Mishmar,4
30.5,4/23/20,Bush,Small,Mishmar,4
26,4/23/20,Bush,Small,Tzeelim,4
29.5,4/23/20,Bush,Small,Tzeelim,4
27,4/23/20,Bush,Small,Mishmar,4
30,4/23/20,Bush,Small,Mishmar,4
26.5,4/23/20,Bush,Small,Tzeelim,4
28,4/23/20,Bush,Small,Tzeelim,4
28,4/23/20,Bush,Small,Mishmar,4
30,4/23/20,Bush,Small,Mishmar,4
27.5,4/23/20,Bush,Small,Tzeelim,4
28,4/23/20,Bush,Small,Tzeelim,4
28,4/23/20,Bush,Small,Mishmar,4
29,4/23/20,Bush,Small,Mishmar,4
28,4/23/20,Bush,Small,Tzeelim,4
27.5,4/23/20,Bush,Small,Tzeelim,4
29,4/23/20,Bush,Small,Mishmar,4
29.5,4/23/20,Bush,Small,Mishmar,4
29,4/23/20,Bush,Small,Tzeelim,4
27.5,4/23/20,Bush,Small,Tzeelim,4
29,4/23/20,Bush,Small,Mishmar,4
29,4/23/20,Bush,Small,Mishmar,4
24.5,4/24/20,Bush,Small,Tzeelim,4
30.5,4/24/20,Bush,Small,Tzeelim,4
26,4/24/20,Bush,Small,Mishmar,4
31.5,4/24/20,Bush,Small,Mishmar,4
25,4/24/20,Bush,Small,Tzeelim,4
33.5,4/24/20,Bush,Small,Tzeelim,4
26,4/24/20,Bush,Small,Mishmar,4
30.5,4/24/20,Bush,Small,Mishmar,4
27.5,4/24/20,Bush,Small,Tzeelim,4
28,4/24/20,Bush,Small,Tzeelim,4
28,4/24/20,Bush,Small,Mishmar,4
29,4/24/20,Bush,Small,Mishmar,4
30.5,4/24/20,Bush,Small,Tzeelim,4
28.5,4/24/20,Bush,Small,Tzeelim,4
28.5,4/24/20,Bush,Small,Mishmar,4
28.5,4/24/20,Bush,Small,Mishmar,4
30,4/24/20,Bush,Small,Tzeelim,4
25.5,4/24/20,Bush,Small,Tzeelim,4
30,4/24/20,Bush,Small,Mishmar,4
27,4/24/20,Bush,Small,Mishmar,4
31.5,4/24/20,Bush,Small,Tzeelim,4
26,4/24/20,Bush,Small,Tzeelim,4
30,4/24/20,Bush,Small,Mishmar,4
26.5,4/24/20,Bush,Small,Mishmar,4
25.5,4/24/20,Bush,Small,Tzeelim,4
30,4/24/20,Bush,Small,Tzeelim,4
27,4/24/20,Bush,Small,Mishmar,4
30.5,4/24/20,Bush,Small,Mishmar,4
26,4/24/20,Bush,Small,Tzeelim,4
33,4/24/20,Bush,Small,Tzeelim,4
26.5,4/24/20,Bush,Small,Mishmar,4
30,4/24/20,Bush,Small,Mishmar,4
24,4/24/20,Bush,Small,Tzeelim,4
31.5,4/24/20,Bush,Small,Tzeelim,4
25.5,4/24/20,Bush,Small,Mishmar,4
33.5,4/24/20,Bush,Small,Mishmar,4
24.5,4/24/20,Bush,Small,Tzeelim,4
38,4/24/20,Bush,Small,Tzeelim,4
25,4/24/20,Bush,Small,Mishmar,4
31.5,4/24/20,Bush,Small,Mishmar,4
23.5,4/24/20,Bush,Small,Tzeelim,4
32.5,4/24/20,Bush,Small,Tzeelim,4
25,4/24/20,Bush,Small,Mishmar,4
33.5,4/24/20,Bush,Small,Mishmar,4
24.5,4/24/20,Bush,Small,Tzeelim,4
36.5,4/24/20,Bush,Small,Tzeelim,4
25,4/24/20,Bush,Small,Mishmar,4
32.5,4/24/20,Bush,Small,Mishmar,4
23,4/24/20,Bush,Small,Tzeelim,4
32,4/24/20,Bush,Small,Tzeelim,4
24,4/24/20,Bush,Small,Mishmar,4
32,4/24/20,Bush,Small,Mishmar,4
24,4/24/20,Bush,Small,Tzeelim,4
32.5,4/24/20,Bush,Small,Tzeelim,4
24.5,4/24/20,Bush,Small,Mishmar,4
31.5,4/24/20,Bush,Small,Mishmar,4
22,4/24/20,Bush,Small,Tzeelim,4
31,4/24/20,Bush,Small,Tzeelim,4
23.5,4/24/20,Bush,Small,Mishmar,4
31.5,4/24/20,Bush,Small,Mishmar,4
23.5,4/24/20,Bush,Small,Tzeelim,4
31.5,4/24/20,Bush,Small,Tzeelim,4
23.5,4/24/20,Bush,Small,Mishmar,4
31,4/24/20,Bush,Small,Mishmar,4
21.5,4/24/20,Bush,Small,Tzeelim,4
29.5,4/24/20,Bush,Small,Tzeelim,4
23.5,4/24/20,Bush,Small,Mishmar,4
31,4/24/20,Bush,Small,Mishmar,4
23,4/24/20,Bush,Small,Tzeelim,4
30.5,4/24/20,Bush,Small,Tzeelim,4
23.5,4/24/20,Bush,Small,Mishmar,4
30.5,4/24/20,Bush,Small,Mishmar,4
23,4/24/20,Bush,Small,Tzeelim,4
29.5,4/24/20,Bush,Small,Tzeelim,4
24.5,4/24/20,Bush,Small,Mishmar,4
30,4/24/20,Bush,Small,Mishmar,4
24,4/24/20,Bush,Small,Tzeelim,4
29.5,4/24/20,Bush,Small,Tzeelim,4
25,4/24/20,Bush,Small,Mishmar,4
30,4/24/20,Bush,Small,Mishmar,4
24.5,4/24/20,Bush,Small,Tzeelim,4
